agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd
USGS,415800101561201, 41N39W35CA,GW,43.48194356,-101.9334833,T,NAD83, 2936, 30,NGVD29,10140202
USGS,423003102570101, 29N 48W 9DA  1,GW,42.5007965,-102.9507443,F,NAD83, 3970.00, 10,NGVD29,10150003
USGS,423006102431801, 29N 46W 9DB  1,GW,42.5016292,-102.72214,F,NAD83,,,,10150003
USGS,423010102404101, 29N 46W11DA  1,GW,42.5027413,-102.67853,F,NAD83, 3780.00,10,NGVD29,10150003
USGS,423010102413301, 29N 46W11CB  1,GW,42.502741,-102.692974,F,NAD83, 3804.00,10,NGVD29,10150003
USGS,423010102424301, 29N 46W10CB  1,GW,42.50274058,-102.712418,F,NAD83, 3810.00,10,NGVD29,10150003
USGS,423010102430101, 29N 46W 9DA  1,GW,42.50274047,-102.7174179,F,NAD83, 3815.00,10,NGVD29,10150003
USGS,423010102430102, 29N 46W 9DA  2,GW,42.50274047,-102.7174179,F,NAD83, 3820.00, 10,NGVD29,10150003
USGS,423010102435401, 29N 46W 9CB  1,GW,42.50274015,-102.7321397,F,NAD83, 3830.00,10,NGVD29,10150003
USGS,423010102435402, 29N 46W 9CB  2,GW,42.50274015,-102.7321397,F,NAD83, 3829.00,.1,NGVD29,10150003
USGS,423010102441101, 29N 46W 8DA  1,GW,42.50274005,-102.7368618,F,NAD83, 3829.00,.1,NGVD29,10150003
USGS,423010102441102, 29N 46W 8DA  2,GW,42.50274005,-102.7368618,F,NAD83, 3830.00,10,NGVD29,10150003
USGS,423010102441103, 29N 46W 8DA  3,GW,42.50274005,-102.7368618,F,NAD83, 3835.00, 10,NGVD29,10150003
USGS,423012102361601, 29N 45W 9DB  1,GW,42.5032985,-102.6049206,F,NAD83, 3740.00,10,NGVD29,10150003
USGS,423012102372701, 29N 45W 8DB  1,GW,42.50329808,-102.6246424,F,NAD83, 3740.00,10,NGVD29,10150003
USGS,423012102382001, 29N 45W 7DA  1,GW,42.50329776,-102.6393642,F,NAD83,,,,10150003
USGS,423012102382002, 29N 45W 7DA  2,GW,42.50329776,-102.6393642,F,NAD83,,,,10150003
USGS,423023102415101, 29N 46W10AD  1,GW,42.50635219,-102.6979736,F,NAD83, 3802.00,10,NGVD29,10150003
USGS,423023102424301, 29N 46W10BC  1,GW,42.50635188,-102.7124176,F,NAD83, 3816.00,10,NGVD29,10150003
USGS,423023102430101, 29N 46W 9AD  1,GW,42.50635177,-102.7174175,F,NAD83, 3823.00, 10,NGVD29,10150003
USGS,423025102352201, 29N 45W10BD  1,GW,42.50691017,-102.5899206,F,NAD83, 3737.00, 10,NGVD29,10150003
USGS,423025102355801, 29N 45W 9AD  1,GW,42.50690995,-102.5999204,F,NAD83, 3740.00, 10,NGVD29,10150003
USGS,423025102355802, 29N 45W 9AD  2,GW,42.50690995,-102.5999204,F,NAD83, 3745.00,1.,NGVD29,10150003
USGS,423025102361601, 29N 45W 9AC  1,GW,42.5069098,-102.6049203,F,NAD83, 3735.00,5.,NGVD29,10150003
USGS,423028102253701, 29N 44W12AC  1,GW,42.50775295,-102.4274196,F,NAD83, 3830.00,10,NGVD29,10150003
USGS,423028102313201, 29N 44W 7AC  1,GW,42.50774497,-102.5260332,F,NAD83, 3922.00,10,NGVD29,10150003
USGS,423029102233301, 29N 43W 8BD  1,GW,42.5080342,-102.3929737,F,NAD83, 3650.00,20,NGVD29,10150003
USGS,423032102435401, 29N 46W 9BB  1,GW,42.50885156,-102.7321391,F,NAD83, 3835.00, 10,NGVD29,10150003
USGS,423032102435402, 29N 46W 9BB  2,GW,42.50885156,-102.7321391,F,NAD83,,,,10150003
USGS,423034102415001, 29N 46W10AA  1  MIRAGE FLATS,GW,42.5094079,-102.6976955,S,NAD83, 3794.00, 10,NGVD29,10150003
USGS,423034102415002, 29N 46W10AA  2,GW,42.5094079,-102.6976955,F,NAD83,,,,10150003
USGS,423034102500301, 29N 47W 9AA  1,GW,42.50940725,-102.8346362,F,NAD83, 3901.00, 10,NGVD29,10150003
USGS,423036102384701, 29N 45W 7BA  1,GW,42.5099646,-102.6468634,F,NAD83,,,,10150003
USGS,423036102400601, 29N 46W12BA  1,GW,42.50996415,-102.6688073,F,NAD83, 3820.00,10,NGVD29,10150003
USGS,423036102400602, 29N 46W12BA  2,GW,42.50996415,-102.6688073,F,NAD83, 3820.00,10,NGVD29,10150003
USGS,423036102413301, 29N 46W11BB  1,GW,42.5099636,-102.6929733,F,NAD83, 3798.00,10,NGVD29,10150003
USGS,423036102420801, 29N 46W10AB  1,GW,42.50996339,-102.7026953,F,NAD83, 3802.00,10,NGVD29,10150003
USGS,423036102422601, 29N 46W10BA  1,GW,42.50996328,-102.7076952,F,NAD83, 3808.00,10,NGVD29,10150003
USGS,423036102430101, 29N 46W 9AA  1,GW,42.50996306,-102.7174172,F,NAD83, 3818.00,10,NGVD29,10150003
USGS,423036102431901, 29N 46W 9AB  1,GW,42.50996295,-102.722417,F,NAD83, 3830.00,10,NGVD29,10150003
USGS,423038102352201, 29N 45W10BA  1,GW,42.5105215,-102.5899203,F,NAD83, 3732.00,10,NGVD29,10150003
USGS,423038102352202, 29N 45W10BA  2,GW,42.5105215,-102.5899203,F,NAD83, 3732.00,10,NGVD29,10150003
USGS,423038102352203, 29N 45W10BA  3,GW,42.5105215,-102.5899203,F,NAD83, 3732.00,10,NGVD29,10150003
USGS,423038102354001, 29N 45W10BB  1,GW,42.51052139,-102.5949201,F,NAD83, 3734.00,10,NGVD29,10150003
USGS,423038102365101, 29N 45W 9BB  1,GW,42.51052095,-102.6146419,F,NAD83, 3756.00, 10,NGVD29,10150003
USGS,423038102365102, 29N 45W 9BB  2,GW,42.51052095,-102.6146419,F,NAD83, 3757.00, 10,NGVD29,10150003
USGS,423038102365103, 29N 45W 9BB  3,GW,42.51052095,-102.6146419,F,NAD83, 3747.00,10,NGVD29,10150003
USGS,423038102391301, 29N 45W 7BB  1,GW,42.51052006,-102.6540853,F,NAD83, 3788.00,5.,NGVD29,10150003
USGS,423038102391302, 29N 45W 7BB  2,GW,42.51052006,-102.6540853,F,NAD83, 3780.00,5.,NGVD29,10150003
USGS,423038102391303, 29N 45W 7BB  3,GW,42.51052006,-102.6540853,F,NAD83,,,,10150003
USGS,423040102292701, 29N 44W 9BA  1,GW,42.51108,-102.4913109,F,NAD83, 3850.00,10,NGVD29,10150003
USGS,423042101580101, 29N 40W12BBD 1,GW,42.51165858,-101.9673963,F,NAD83, 3706.00, 20,NGVD29,10150005
USGS,423042102573601, 29N 48W 4CD  1,GW,42.5116303,-102.9604659,F,NAD83, 4119.00, 10,NGVD29,10150003
USGS,423045102364601, 29N 45W 5DDD 1,GW,42.51357665,-102.6161693,S,NAD83, 3754.00, .1,NGVD29,10150003
USGS,423045102450401, 29N 46W 5CC  1,GW,42.51246245,-102.7515828,F,NAD83,,,,10150003
USGS,423047102475501, 29N 47W 2DCA 1,GW,42.5130183,-102.7990814,F,NAD83, 3905.00, 10,NGVD29,10150003
USGS,423048102420801, 29N 46W 3DC  1,GW,42.5132969,-102.702695,F,NAD83, 3800.00,10,NGVD29,10150003
USGS,423048102420802, 29N 46W 3DC  2,GW,42.5132969,-102.702695,F,NAD83, 3805.00,10,NGVD29,10150003
USGS,423048102422601, 29N 46W 3CD  1,GW,42.51329678,-102.7076949,F,NAD83, 3806.00,10,NGVD29,10150003
USGS,423048102430101, 29N 46W 4DD  1,GW,42.51329656,-102.7174169,F,NAD83, 3818.00,10,NGVD29,10150003
USGS,423048102431901, 29N 46W 4DC  1,GW,42.51329645,-102.7224167,F,NAD83, 3829.00,10,NGVD29,10150003
USGS,423048102431902, 29N 46W 4DC  2,GW,42.51329645,-102.7224167,F,NAD83, 3828.00, 10,NGVD29,10150003
USGS,423048102435401, 29N 46W 4CC  1,GW,42.5132962,-102.7321387,F,NAD83, 3833.00,10,NGVD29,10150003
USGS,423050102344701, 29N 45W 3DD  1,GW,42.51385526,-102.5801979,F,NAD83, 3721.00,5.,NGVD29,10150003
USGS,423050102363301, 29N 45W 4CD  1,GW,42.51385459,-102.6096416,F,NAD83, 3756.00,1.,NGVD29,10150003
USGS,423050102363302, 29N 45W 4CD  2,GW,42.51385459,-102.6096416,F,NAD83,,,,10150003
USGS,423050102374401, 29N 45W 5CD  1,GW,42.51385414,-102.6293634,F,NAD83, 3752.00,1.,NGVD29,10150003
USGS,423050102374402, 29N 45W 5CD  2,GW,42.51385414,-102.6293634,F,NAD83, 3752.00,1.,NGVD29,10150003
USGS,423050102383801, 29N 45W 6DC  1,GW,42.5138538,-102.644363,F,NAD83, 3760.00,5.,NGVD29,10150003
USGS,423052102434901, 29N 46W 4CCA 1,GW,42.5144074,-102.7307498,F,NAD83, 3833.00,10,NGVD29,10150003
USGS,423101102433601, 29N 46W 4CA  1,GW,42.5169076,-102.7271385,F,NAD83, 3839.00,.1,NGVD29,10150003
USGS,423101102444601, 29N 46W 5CA  1,GW,42.51690719,-102.7465825,F,NAD83, 3865.00,10,NGVD29,10150003
USGS,423103102354001, 29N 45W 3CB  1,GW,42.51746625,-102.5949194,F,NAD83, 3730.00,5.,NGVD29,10150003
USGS,423103102370901, 29N 45W 5DA  1,GW,42.51746569,-102.619641,F,NAD83, 3752.00,1.,NGVD29,10150003
USGS,423103102382001, 29N 45W 6DA  1,GW,42.5174652,-102.6393628,F,NAD83, 3780.00,10,NGVD29,10150003
USGS,423110102125901, 29N 42W 2CA  1,GW,42.5194377,-102.2168536,F,NAD83, 3860.00,10,NGVD29,10150003
USGS,423111102434001, 29N 46W 4BDC 1,GW,42.5196855,-102.7282493,F,NAD83, 3840.00,10,NGVD29,10150003
USGS,423114102341301, 29N 45W 2BC  1,GW,42.52052255,-102.570753,F,NAD83,,,,10150003
USGS,423114102402301, 29N 46W 1BC  1,GW,42.52052017,-102.6735283,F,NAD83, 3770.00,50,NGVD29,10150003
USGS,423114102415101, 29N 46W 3AD  1,GW,42.5205196,-102.6979722,F,NAD83, 3795.00,10,NGVD29,10150003
USGS,423114102415102, 29N 46W 3AD  2,GW,42.5205196,-102.6979722,F,NAD83, 3800.00, 10,NGVD29,10150003
USGS,423114102422601, 29N 46W 3BD  1,GW,42.52051938,-102.7076942,F,NAD83, 3820.00,10,NGVD29,10150003
USGS,423114102430101, 29N 46W 4AD  1,GW,42.52051915,-102.7174162,F,NAD83, 3828.00,10,NGVD29,10150003
USGS,423114102433601, 29N 46W 4BD  1,GW,42.5205189,-102.7271382,F,NAD83, 3840.00,10,NGVD29,10150003
USGS,423116102344701, 29N 45W 3AD  1,GW,42.5210779,-102.5801971,F,NAD83, 3730.00,10,NGVD29,10150003
USGS,423116102344702, 29N 45W 3AD  2,GW,42.5210779,-102.5801971,F,NAD83, 3725.00,1.,NGVD29,10150003
USGS,423123102114801, 29N 42W 1BD  1,GW,42.52304888,-102.1971299,F,NAD83, 3820.00,10,NGVD29,10150005
USGS,423124102422501, 29N 46W 3BA  1,GW,42.5232973,-102.7074161,F,NAD83, 3818.00, 10,NGVD29,10150003
USGS,423127102394201, 29N 46W 1ABA 1,GW,42.52413175,-102.6621393,F,NAD83, 3770.00, .1,NGVD29,10150003
USGS,423127102404101, 29N 46W 2AA  1,GW,42.52413136,-102.6785278,F,NAD83, 3790.00,10,NGVD29,10150003
USGS,423127102404102, 29N 46W 2AA  2,GW,42.52413136,-102.6785278,F,NAD83, 3890.00,10,NGVD29,10150003
USGS,423127102413301, 29N 46W 2BB  1,GW,42.524131,-102.6929719,F,NAD83, 3800.00,10,NGVD29,10150003
USGS,423127102420801, 29N 46W 3AB  1,GW,42.5241308,-102.7026939,F,NAD83, 3812.00,.1,NGVD29,10150003
USGS,423127102433601, 29N 46W 4BA  1,GW,42.5241302,-102.7271378,F,NAD83, 3841.00,.1,NGVD29,10150003
USGS,423127102440701, 29N 46W 5AAA 1,GW,42.52413,-102.7357487,F,NAD83, 3853.00, .1,NGVD29,10150003
USGS,423129102391301, 29N 45W 6BB  1,GW,42.5246875,-102.6540839,F,NAD83, 3760.00,10,NGVD29,10150003
USGS,423131102374801, 29N 45W 5BBB 1,GW,42.52524366,-102.6304733,F,NAD83, 3744.00, .1,NGVD29,10150003
USGS,423132102303801, 29N 44W 5BA  1,GW,42.52552427,-102.5110316,F,NAD83, 3850.00,20,NGVD29,10150003
USGS,423133102224001, 29N 43W 4BB  1,GW,42.5258143,-102.378249,F,NAD83, 3810.00,5.,NGVD29,10150003
USGS,423136102403901, 30N 46W35DD  1,GW,42.5269093,-102.6771387,F,NAD83, 3775, 10,NGVD29,10150003
USGS,423140102393101, 30N 46W36DD  1,GW,42.5277431,-102.6590835,F,NAD83, 3760.00,10,NGVD29,10150003
USGS,423140102394801, 30N 46W36DC  1,GW,42.527743,-102.6638056,F,NAD83, 3770.00,10,NGVD29,10150003
USGS,423140102402301, 30N 46W36CC  1,GW,42.52774279,-102.6735276,F,NAD83,,,,10150003
USGS,423140102405801, 30N 46W35DC  1,GW,42.52774256,-102.6832496,F,NAD83, 3890, 10,NGVD29,10150003
USGS,423140102431901, 30N 46W33DC  1,GW,42.5277416,-102.7224154,F,NAD83, 3869, 10,NGVD29,10150003
USGS,423142102344701, 30N 45W34DD  1,GW,42.52830059,-102.5801964,F,NAD83,,,,10150003
USGS,423142102344702, 30N 45W34DD  2,GW,42.52830059,-102.5801964,F,NAD83,,,,10150003
USGS,423142102344703, 30N 45W34DD  3,GW,42.52830059,-102.5801964,F,NAD83,,,,10150003
USGS,423142102363301, 30N 45W33CD  1,GW,42.52829989,-102.6096401,F,NAD83, 3725.00,20,NGVD29,10150003
USGS,423142102374401, 30N 45W32CD  1,GW,42.5282994,-102.6293619,F,NAD83,,,,10150003
USGS,423150102342601, 30N 45W34DAD 1,GW,42.57247005,-102.5771362,F,NAD83, 3721.00, .1,NGVD29,10150003
USGS,423155102352201, 30N 45W34CA  1,GW,42.53191169,-102.589918,F,NAD83, 3738.00,10,NGVD29,10150003
USGS,423155102352202, 30N 45W34CA  2,GW,42.53191169,-102.589918,F,NAD83, 3938.00, 10,NGVD29,10150003
USGS,423157102564801, 30N 48W34BCC 1,GW,42.5324643,-102.9471323,F,NAD83, 4010.00, 10,NGVD29,10150003
USGS,423157103154501, 30N 51W36BC  1,GW,42.53246528,-103.2629789,F,NAD83, 4298,4.3,NAVD88,10150002
USGS,423206102393101, 30N 46W36AD  1,GW,42.53496575,-102.6590828,F,NAD83, 3770.00,10,NGVD29,10150003
USGS,423208102361601, 30N 45W33AC  1,GW,42.53552265,-102.6049173,F,NAD83,,,,10150003
USGS,423208102382001, 30N 45W31AD  1,GW,42.5355218,-102.6393609,F,NAD83,,,,10150003
USGS,423215102402201, 30N 46W36BB  1,GW,42.53746554,-102.6732489,F,NAD83, 3781.00, 10,NGVD29,10150003
USGS,423215102402202, 30N 46W36BB  2,GW,42.53746554,-102.6732489,F,NAD83,,,,10150003
USGS,423219102404101, 30N 46W35AA  1,GW,42.53857659,-102.6785264,F,NAD83, 3799.00,10,NGVD29,10150003
USGS,423219102413301, 30N 46W35BB  1,GW,42.5385762,-102.6929705,F,NAD83, 3840, 10,NGVD29,10150003
USGS,423221102342901, 30N 45W35BB  1,GW,42.5391347,-102.5751953,F,NAD83, 3740.00,10,NGVD29,10150003
USGS,423221102344701, 30N 45W34AA  1,GW,42.53913459,-102.5801952,F,NAD83, 3740.00,10,NGVD29,10150003
USGS,423221102350501, 30N 45W34AB  1,GW,42.53913447,-102.5851951,F,NAD83,,,,10150003
USGS,423221102372701, 30N 45W32AB  1,GW,42.5391335,-102.6246387,F,NAD83, 3755.00,10,NGVD29,10150003
USGS,423221102372702, 30N 45W32AB  2,GW,42.5391335,-102.6246387,F,NAD83,,,,10150003
USGS,423221102391301, 30N 45W31BB  1,GW,42.53913277,-102.6540825,F,NAD83, 3771.00,10,NGVD29,10150003
USGS,423222102364601, 30N 45W32AAA 1,GW,42.54163386,-102.6157497,F,NAD83, 3750.00, .1,NGVD29,10150003
USGS,423223102302101, 30N 44W32AB  1,GW,42.539692,-102.5063079,F,NAD83, 3650.00,10,NGVD29,10150003
USGS,423223102303801, 30N 44W32BA  1,GW,42.53969188,-102.51103,F,NAD83, 3620.00,10,NGVD29,10150003
USGS,423225102205401, 30N 43W34AB  1,GW,42.5402622,-102.3488018,F,NAD83, 3734.00,20,NGVD29,10150003
USGS,423225102225801, 30N 43W32AA  1,GW,42.5402589,-102.3832477,F,NAD83, 3740.00,10,NGVD29,10150003
USGS,423232102402301, 30N 46W25CC  1,GW,42.542188,-102.6735262,F,NAD83, 3787.6, 10,NGVD29,10150003
USGS,423233102225301, 30N 43W32AAA 1,GW,42.54248139,-102.3818585,F,NAD83, 3740.00,0.1,NGVD29,10150003
USGS,423234102363301, 30N 45W28CD  1,GW,42.54274519,-102.6096386,F,NAD83, 3765.00,10,NGVD29,10150003
USGS,423234102372701, 30N 45W29DC  1,GW,42.5427448,-102.6246383,F,NAD83,,,,10150003
USGS,423236103214001, 30N 51W30CB  1,GW,42.54329895,-103.3615925,F,NAD83,,,,10150002
USGS,423245102365101, 30N 45W29DA  1,GW,42.54830088,-102.6171379,F,NAD83, 3760, 10,NGVD29,10150003
USGS,423245102394801, 30N 46W25DB  1,GW,42.54579957,-102.6638038,F,NAD83,,,,10150003
USGS,423247102391301, 30N 45W30CB  1,GW,42.5463554,-102.6540817,F,NAD83,,,,10150003
USGS,423247103210301, 30N 51W30AC  1,GW,42.54635455,-103.3513143,F,NAD83, 4493,4.3,NAVD88,10150002
USGS,423254102342601, 30N 45W27ADD 1,GW,42.54913529,-102.5768609,F,NAD83, 3750.00, .1,NGVD29,10150003
USGS,423255102414701, 30N 46W27ADD 1,GW,42.54857666,-102.6968584,F,NAD83, 3810.00,10,NGVD29,10150003
USGS,423258102413301, 30N 46W26BC  1,GW,42.5494101,-102.6929695,F,NAD83,,,,10150003
USGS,423300102352201, 30N 45W27BD  1,GW,42.5499683,-102.589916,F,NAD83, 3725.00,10,NGVD29,10150003
USGS,423300102352202, 30N 45W27BD  2,GW,42.5499683,-102.589916,F,NAD83, 3722.00,10,NGVD29,10150003
USGS,423300102352203, 30N 45W27BD  3,GW,42.5499683,-102.589916,F,NAD83,,,,10150003
USGS,423300102355801, 30N 45W28AD  1,GW,42.54996809,-102.5999159,F,NAD83, 3715.00,10,NGVD29,10150003
USGS,423300102382001, 30N 45W30AD  1,GW,42.54996708,-102.6393595,F,NAD83, 3774.00,10,NGVD29,10150003
USGS,423300102391301, 30N 45W30BC  1,GW,42.5499667,-102.6540814,F,NAD83,,,,10150003
USGS,423311102380301, 30N 45W30AA  1,GW,42.55580084,-102.6357478,F,NAD83, 3760.00, 10,NGVD29,10150003
USGS,423311102402301, 30N 46W25BB  1,GW,42.5530219,-102.673525,F,NAD83, 3792.00,10,NGVD29,10150003
USGS,423313102352201, 30N 45W27BA  1,GW,42.55357967,-102.5899157,F,NAD83, 3744.00,10,NGVD29,10150003
USGS,423313102382002, 30N 45W30AA  2,GW,42.5535784,-102.639359,F,NAD83, 3761.00,10,NGVD29,10150003
USGS,423313102382003, 30N 45W30AA  3,GW,42.5535784,-102.639359,F,NAD83, 3760.00,10,NGVD29,10150003
USGS,423317102435801, 30N 46W21CCC 1,GW,42.5557983,-102.7332458,F,NAD83, 3915.00, .1,NGVD29,10150003
USGS,423320102391501, 30N 45W19CCC 1,GW,42.55607815,-102.6546363,F,NAD83, 3774.00, .1,NGVD29,10150003
USGS,423324102413301, 30N 46W23CC  1,GW,42.5566327,-102.6929688,F,NAD83,,,,10150003
USGS,423324102442901, 30N 46W20DC  1,GW,42.55663148,-102.7418566,F,NAD83,,,,10150003
USGS,423324102442902, 30N 46W20DC  2,GW,42.55663148,-102.7418566,F,NAD83,,,,10150003
USGS,423325102365101, 30N 45W21CC  1,GW,42.55691257,-102.614637,F,NAD83, 3725.00,10,NGVD29,10150003
USGS,423325102370901, 30N 45W20DD  1,GW,42.5569124,-102.619637,F,NAD83, 3735.00,20,NGVD29,10150003
USGS,423325102383801, 30N 45W19DC  1,GW,42.55691179,-102.6443587,F,NAD83, 3770.00,10,NGVD29,10150003
USGS,423328102302101, 30N 44W20DC  1,GW,42.55774876,-102.5063059,F,NAD83, 3779.00,50,NGVD29,10150003
USGS,423331103041301, 30N 49W21DA  1,GW,42.55857668,-103.0707457,F,NAD83, 4200.00,10,NGVD29,10150003
USGS,423332103004101, 32N 49W36DD  1,GW,42.70024789,-103.0099067,F,NAD83, 3960, 10,NGVD29,10140201
USGS,423333102403901, 30N 46W23DA  1,GW,42.55913327,-102.6779688,F,NAD83, 3856.00, 10,NGVD29,10150003
USGS,423336102380301, 30N 45W19DA  1,GW,42.56274568,-102.6360249,F,NAD83, 3750, 10,NGVD29,10150003
USGS,423337102402301, 30N 46W24CB  1,GW,42.56024455,-102.6735244,F,NAD83,,,,10150003
USGS,423337102402302, 30N 46W24CB  2,GW,42.56024455,-102.6735244,F,NAD83, 3850, 10,NGVD29,10150003
USGS,423337102402303, 30N 46W24CB  3,GW,42.56024455,-102.6735244,F,NAD83, 3833,4.3,NAVD88,10150003
USGS,423337102433601, 30N 46W21CA  1,GW,42.56024315,-102.7271344,F,NAD83, 3923.00,10,NGVD29,10150003
USGS,423337102450401, 30N 46W20CB  1,GW,42.5602425,-102.7515783,F,NAD83, 3936.00,10,NGVD29,10150003
USGS,423337102452101, 30N 46W19DA  1,GW,42.56024256,-102.7563005,F,NAD83,,,,10150003
USGS,423338102322501, 30N 45W24DA  1,GW,42.5605258,-102.5407493,F,NAD83, 3832.00,10,NGVD29,10150003
USGS,423338102365101, 30N 45W21CB  1,GW,42.56052389,-102.6146367,F,NAD83,,,,10150003
USGS,423338102385501, 30N 45W19CA  1,GW,42.56052299,-102.6490804,F,NAD83, 3810.00,10,NGVD29,10150003
USGS,423341102264801, 30N 44W23DB  1,GW,42.56136516,-102.4471369,F,NAD83, 3580.00, 10,NGVD29,10150003
USGS,423350102413301, 30N 46W23BC  1,GW,42.56385535,-102.692968,F,NAD83, 3810, 10,NGVD29,10150003
USGS,423350102431901, 30N 46W21AC  1,GW,42.56385457,-102.7224119,F,NAD83,,,,10150003
USGS,423350102431902, 30N 46W21AC  2,GW,42.56385457,-102.7224119,F,NAD83,,,,10150003
USGS,423350102461401, 30N 46W19BC  1,GW,42.56385388,-102.7710222,F,NAD83, 3955.00,10,NGVD29,10150003
USGS,423351102354001, 30N 45W22BC  1,GW,42.5641357,-102.5949145,F,NAD83, 3754.00,10,NGVD29,10150003
USGS,423351102354002, 30N 45W22BC  2,GW,42.5641357,-102.5949145,F,NAD83, 3762.5, 10,NGVD29,10150003
USGS,423354102292701, 30N 44W21BD  1,GW,42.56497246,-102.4913049,F,NAD83, 3740.00,10,NGVD29,10150003
USGS,423354102313201, 30N 44W19AC  1,GW,42.56497095,-102.5260269,F,NAD83, 3778.00,50,NGVD29,10150003
USGS,423356103035801, 30N 49W22BB  1,GW,42.5655213,-103.0665787,F,NAD83,,,,10150003
USGS,423401102491001, 30N 47W22AB  1,GW-TH,42.5669097,-102.8199103,S,NAD83, 4081.00, 10,NGVD29,10150003
USGS,423402102363301, 30N 45W21BB  1,GW,42.56719108,-102.609636,F,NAD83, 3774.00, 10,NGVD29,10150003
USGS,423403102402301, 30N 46W24BB  1,GW,42.56746717,-102.6735237,F,NAD83, 3867.1, 10,NGVD29,10150003
USGS,423403102402302, 30N 46W24BB  2,GW,42.56746717,-102.6735237,F,NAD83, 3862.00,10,NGVD29,10150003
USGS,423403102413301, 30N 46W23BB  1,GW,42.56746665,-102.6929677,F,NAD83,,,,10150003
USGS,423403102450401, 30N 46W20BB  1,GW,42.5674651,-102.7515776,F,NAD83, 3950.00,10,NGVD29,10150003
USGS,423404102330001, 30N 45W24BA  1,GW,42.56774825,-102.5504706,F,NAD83, 3755.00,10,NGVD29,10150003
USGS,423404102335401, 30N 45W23AB  1,GW,42.56774785,-102.5654703,F,NAD83, 3770,4.3,NAVD88,10150003
USGS,423404102342901, 30N 45W23BB  1,GW,42.56774759,-102.5751923,F,NAD83, 3760.00,10,NGVD29,10150003
USGS,423404102344701, 30N 45W22AA  1,GW,42.56774746,-102.5801922,F,NAD83, 3769,4.3,NAVD88,10150003
USGS,423404102370901, 30N 45W20AA  1,GW,42.5677464,-102.6196358,F,NAD83, 3772.00,10,NGVD29,10150003
USGS,423404102372701, 30N 45W20AB  1,GW,42.56774627,-102.6246357,F,NAD83, 3762.00,10,NGVD29,10150003
USGS,423404102382001, 30N 45W19AA  1,GW,42.56774587,-102.6393577,F,NAD83, 3765.00,10,NGVD29,10150003
USGS,423404102391301, 30N 45W19BB  1,GW,42.56774548,-102.6540796,F,NAD83,,,,10150003
USGS,423407102311401, 30N 44W19AA  1,GW,42.5685824,-102.5210266,F,NAD83, 3775.00,10,NGVD29,10150003
USGS,423415102341301, 30N 45W14CC  1,GW,42.57108154,-102.5599145,F,NAD83, 3749.00, 10,NGVD29,10150003
USGS,423415102352301, 30N 45W15CC  1,GW,42.5708029,-102.5901917,F,NAD83, 3762.00, 10,NGVD29,10150003
USGS,423415102365101, 30N 45W17DD  1,GW,42.5566346,-102.620748,F,NAD83, 3775, 10,NGVD29,10150003
USGS,423415102365102, 30N 45W17DD  2,GW,42.5708021,-102.6196355,F,NAD83, 3765, 10,NGVD29,10150003
USGS,423415102380301, 30N 45W18DD  1,GW,42.5708017,-102.6351908,F,NAD83, 3756.00, 10,NGVD29,10150003
USGS,423415102435401, 30N 46W16CC  1,GW,42.5707991,-102.7321333,F,NAD83, 3884, 10,NGVD29,10150003
USGS,423417102344701, 30N 45W15DD  1,GW,42.57135879,-102.5801918,F,NAD83,,,,10150003
USGS,423417102344702, 30N 45W15DD  2,GW,42.57135879,-102.5801918,F,NAD83,,,,10150003
USGS,423417102363301, 30N 45W16CD  1,GW,42.571358,-102.6096357,F,NAD83, 3777.00,10,NGVD29,10150003
USGS,423417102374401, 30N 45W17CD  1,GW,42.57135746,-102.6293575,F,NAD83, 3761.00,5.,NGVD29,10150003
USGS,423423102575301, 30N 48W16CB  1,GW,42.5730214,-102.9651864,F,NAD83, 4150.00, 10,NGVD29,10150003
USGS,423428102420801, 30N 46W15DB  1,GW,42.57441119,-102.702689,F,NAD83, 3817, 10,NGVD29,10150003
USGS,423428102455601, 30N 46W18CA  1,GW,42.5744099,-102.7660213,F,NAD83,,,,10150003
USGS,423430102324301, 30N 45W13DB  1,GW,42.57497106,-102.5457477,F,NAD83,,,,10150003
USGS,423430102370901, 30N 45W17DA  1,GW,42.57496905,-102.619635,F,NAD83, 3749.00,10,NGVD29,10150003
USGS,423433102190901, 30N 43W13CB  1,GW,42.5758218,-102.3196304,F,NAD83, 3760.00,20,NGVD29,10150003
USGS,423441102433601, 30N 46W16BD  1,GW,42.5780218,-102.7271327,F,NAD83,,,,10150003
USGS,423441102433602, 30N 46W16BD  2,GW,42.5780218,-102.7271327,F,NAD83,,,,10150003
USGS,423443102354001, 30N 45W15BC  1,GW,42.57858105,-102.594913,F,NAD83, 3755.00,10,NGVD29,10150003
USGS,423443102361601, 30N 45W16AC  1,GW,42.57858078,-102.6049128,F,NAD83, 3770.00,10,NGVD29,10150003
USGS,423443102391301, 30N 45W18BC  1,GW,42.5785794,-102.6540785,F,NAD83,,,,10150003
USGS,423443102391302, 30N 45W18BC  2,GW,42.5785794,-102.6540785,F,NAD83,,,,10150003
USGS,423452102441901, 31N 46W17DA  1,GW,42.6596923,-102.735458,F,NAD83, 3850, 10,NGVD29,10150003
USGS,423453102525701, 30N 47W18BA  1,GW,42.5813549,-102.8829644,F,NAD83, 4150.00,10,NGVD29,10150003
